# x	y	u	v	flags	mask
4.5586e+00	1.2008e+01	-3.2386e-02	8.0260e-03	1.0000e+00	0.0000e+00
4.7762e+00	1.2008e+01	6.0182e-04	9.5100e-03	1.0000e+00	0.0000e+00
4.9938e+00	1.2008e+01	2.6676e-03	-8.3863e-03	1.0000e+00	0.0000e+00
5.2114e+00	1.2008e+01	2.4777e-02	-2.1121e-02	1.0000e+00	0.0000e+00
5.4289e+00	1.2008e+01	1.9997e-02	-1.8861e-02	1.0000e+00	0.0000e+00
5.6465e+00	1.2008e+01	1.7603e-02	-1.3671e-02	1.0000e+00	0.0000e+00
5.8641e+00	1.2008e+01	-7.6259e-03	-9.5602e-03	1.0000e+00	0.0000e+00
6.0816e+00	1.2008e+01	-2.5366e-03	3.0432e-02	1.0000e+00	0.0000e+00
6.2992e+00	1.2008e+01	3.4038e-03	1.5211e-02	1.0000e+00	0.0000e+00
6.5168e+00	1.2008e+01	2.0436e-03	-2.0364e-02	1.0000e+00	0.0000e+00
6.7344e+00	1.2008e+01	3.8859e-03	-9.6984e-03	1.0000e+00	0.0000e+00
6.9519e+00	1.2008e+01	-3.6472e-03	-6.1070e-03	1.0000e+00	0.0000e+00
7.1695e+00	1.2008e+01	8.1430e-04	-2.1491e-03	1.0000e+00	0.0000e+00
7.3871e+00	1.2008e+01	-9.6751e-03	-2.2617e-03	1.0000e+00	0.0000e+00
7.6046e+00	1.2008e+01	-3.1000e-02	-4.7408e-03	1.0000e+00	0.0000e+00
7.8222e+00	1.2008e+01	-1.6605e-03	-1.2202e-03	1.0000e+00	0.0000e+00
8.0398e+00	1.2008e+01	7.6732e-03	2.2779e-04	1.0000e+00	0.0000e+00
8.2574e+00	1.2008e+01	-8.4385e-03	-2.6074e-03	1.0000e+00	0.0000e+00
8.4749e+00	1.2008e+01	7.5532e-03	1.3938e-02	1.0000e+00	0.0000e+00
8.6925e+00	1.2008e+01	-2.5333e-02	1.8701e-03	1.0000e+00	0.0000e+00
8.9101e+00	1.2008e+01	1.1983e-02	3.8272e-02	1.0000e+00	0.0000e+00
9.1276e+00	1.2008e+01	1.2654e-01	8.3317e-02	1.0000e+00	0.0000e+00
9.3452e+00	1.2008e+01	1.3320e-01	1.1253e-01	1.0000e+00	0.0000e+00
9.5628e+00	1.2008e+01	6.4885e-02	1.0774e-01	1.0000e+00	0.0000e+00
9.7804e+00	1.2008e+01	1.1550e-01	1.0909e-01	1.0000e+00	0.0000e+00
9.9979e+00	1.2008e+01	5.6234e-02	1.1789e-01	1.0000e+00	0.0000e+00
1.0215e+01	1.2008e+01	2.0560e-02	1.1672e-01	1.0000e+00	0.0000e+00
1.0433e+01	1.2008e+01	1.5043e-01	1.3263e-01	1.0000e+00	0.0000e+00
1.0651e+01	1.2008e+01	1.8766e-01	1.6986e-01	1.0000e+00	0.0000e+00
1.0868e+01	1.2008e+01	1.8441e-01	1.7104e-01	1.0000e+00	0.0000e+00
1.1086e+01	1.2008e+01	8.1336e-02	1.2077e-01	1.0000e+00	0.0000e+00
1.1303e+01	1.2008e+01	-1.7423e-01	1.1904e-01	1.0000e+00	0.0000e+00
1.1521e+01	1.2008e+01	-6.4571e-02	2.6270e-01	1.0000e+00	0.0000e+00
1.1738e+01	1.2008e+01	-7.3719e-02	2.2736e-01	1.0000e+00	0.0000e+00
1.1956e+01	1.2008e+01	-1.1520e-01	1.8765e-01	1.0000e+00	0.0000e+00
1.2174e+01	1.2008e+01	3.0020e-02	2.0586e-01	1.0000e+00	0.0000e+00
1.2391e+01	1.2008e+01	-1.0588e-01	6.6412e-02	1.0000e+00	0.0000e+00
1.2609e+01	1.2008e+01	-1.5240e-01	1.2858e-01	1.0000e+00	0.0000e+00
1.2826e+01	1.2008e+01	1.7231e-03	1.1205e-01	1.0000e+00	0.0000e+00
1.3044e+01	1.2008e+01	1.3449e-01	1.3963e-01	1.0000e+00	0.0000e+00
1.3262e+01	1.2008e+01	4.1536e-02	1.4014e-01	1.0000e+00	0.0000e+00
1.3479e+01	1.2008e+01	-1.2718e-01	-2.1622e-02	1.0000e+00	0.0000e+00
1.3697e+01	1.2008e+01	-8.3263e-02	2.1922e-01	1.0000e+00	0.0000e+00
1.3914e+01	1.2008e+01	7.1200e-02	1.9425e-01	1.0000e+00	0.0000e+00
1.4132e+01	1.2008e+01	1.1762e-01	2.4075e-01	1.0000e+00	0.0000e+00
1.4349e+01	1.2008e+01	-6.4094e-02	2.9170e-01	1.0000e+00	0.0000e+00
1.4567e+01	1.2008e+01	-8.4815e-02	2.1784e-01	1.0000e+00	0.0000e+00
1.4785e+01	1.2008e+01	-4.2648e-02	3.5325e-01	1.0000e+00	0.0000e+00
1.5002e+01	1.2008e+01	-8.7234e-02	3.5203e-01	1.0000e+00	0.0000e+00
1.5220e+01	1.2008e+01	-4.5376e-02	3.7104e-01	1.0000e+00	0.0000e+00
1.5437e+01	1.2008e+01	-6.9023e-02	3.2233e-01	1.0000e+00	0.0000e+00
1.5655e+01	1.2008e+01	-2.1262e-02	2.9510e-01	1.0000e+00	0.0000e+00
1.5872e+01	1.2008e+01	-2.6805e-01	2.2604e-01	1.0000e+00	0.0000e+00
1.6090e+01	1.2008e+01	-1.8334e-01	1.9749e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.2008e+01	4.6435e-02	1.3461e-01	1.0000e+00	0.0000e+00
1.6525e+01	1.2008e+01	-7.6739e-02	2.3606e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.2008e+01	-7.3245e-02	3.0526e-01	1.0000e+00	0.0000e+00
1.6960e+01	1.2008e+01	-1.0702e-01	2.6313e-01	1.0000e+00	0.0000e+00
1.7178e+01	1.2008e+01	-1.3720e-01	2.2901e-01	1.0000e+00	0.0000e+00
1.7395e+01	1.2008e+01	-2.2401e-01	2.0977e-01	1.0000e+00	0.0000e+00
1.7613e+01	1.2008e+01	-2.9412e-01	1.7876e-01	1.0000e+00	0.0000e+00
1.7831e+01	1.2008e+01	-1.4325e-01	7.7975e-02	1.0000e+00	0.0000e+00
1.8048e+01	1.2008e+01	-1.1408e-01	3.3986e-02	1.0000e+00	0.0000e+00
1.8266e+01	1.2008e+01	-2.5282e-01	3.6169e-02	1.0000e+00	0.0000e+00
1.8483e+01	1.2008e+01	2.1138e-03	-2.9985e-03	1.0000e+00	0.0000e+00
1.8701e+01	1.2008e+01	1.9018e-02	8.3448e-03	1.0000e+00	0.0000e+00
1.8918e+01	1.2008e+01	-1.4689e-02	1.0912e-02	1.0000e+00	0.0000e+00
1.9136e+01	1.2008e+01	1.0774e-02	1.0920e-02	1.0000e+00	0.0000e+00
1.9354e+01	1.2008e+01	-1.2121e-03	4.4688e-04	1.0000e+00	0.0000e+00
1.9571e+01	1.2008e+01	6.7819e-03	6.4229e-03	1.0000e+00	0.0000e+00
1.9789e+01	1.2008e+01	2.7233e-02	-1.0719e-03	1.0000e+00	0.0000e+00
2.0006e+01	1.2008e+01	-1.9057e-02	1.5437e-02	1.0000e+00	0.0000e+00
2.0224e+01	1.2008e+01	-3.3405e-02	2.5531e-02	1.0000e+00	0.0000e+00
2.0441e+01	1.2008e+01	-1.2817e-03	1.8862e-02	1.0000e+00	0.0000e+00
2.0659e+01	1.2008e+01	-6.4244e-04	6.9056e-03	1.0000e+00	0.0000e+00
2.0877e+01	1.2008e+01	-1.3411e-02	1.5008e-02	1.0000e+00	0.0000e+00
2.1094e+01	1.2008e+01	3.3819e-03	2.0291e-02	1.0000e+00	0.0000e+00
2.1312e+01	1.2008e+01	-1.7643e-02	-9.5890e-03	1.0000e+00	0.0000e+00
2.1529e+01	1.2008e+01	-1.3431e-02	6.8132e-03	1.0000e+00	0.0000e+00
2.1747e+01	1.2008e+01	-3.3535e-02	1.7853e-02	1.0000e+00	0.0000e+00
2.1964e+01	1.2008e+01	-3.7100e-03	-3.3257e-02	1.0000e+00	0.0000e+00
2.2182e+01	1.2008e+01	4.5426e-02	3.0939e-02	1.0000e+00	0.0000e+00
2.2400e+01	1.2008e+01	1.7324e-02	1.1967e-02	1.0000e+00	0.0000e+00
2.2617e+01	1.2008e+01	5.2171e-03	-2.2423e-02	1.0000e+00	0.0000e+00
2.2835e+01	1.2008e+01	-4.1253e-03	-3.5897e-02	1.0000e+00	0.0000e+00
2.3052e+01	1.2008e+01	2.0564e-02	-2.0434e-02	1.0000e+00	0.0000e+00
2.3270e+01	1.2008e+01	1.4649e-02	6.7857e-03	1.0000e+00	0.0000e+00
2.3487e+01	1.2008e+01	-5.6285e-03	5.7997e-03	1.0000e+00	0.0000e+00
2.3705e+01	1.2008e+01	-2.0985e-02	1.0808e-02	1.0000e+00	0.0000e+00
2.3923e+01	1.2008e+01	-6.1942e-02	1.6424e-02	1.0000e+00	0.0000e+00
2.4140e+01	1.2008e+01	-3.0361e-03	-3.7772e-02	1.0000e+00	0.0000e+00
2.4358e+01	1.2008e+01	-4.7502e-03	4.2372e-03	1.0000e+00	0.0000e+00
2.4575e+01	1.2008e+01	-1.4204e-02	1.6394e-02	1.0000e+00	0.0000e+00
2.4793e+01	1.2008e+01	4.1501e-03	7.6202e-02	1.0000e+00	0.0000e+00
2.5010e+01	1.2008e+01	1.0598e-03	5.3162e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.2008e+01	-1.6158e-04	-3.0068e-03	1.0000e+00	0.0000e+00
2.5446e+01	1.2008e+01	-2.8045e-03	2.3788e-02	1.0000e+00	0.0000e+00
2.5663e+01	1.2008e+01	1.9462e-02	-6.6351e-02	1.0000e+00	0.0000e+00
2.5881e+01	1.2008e+01	1.3419e-02	-1.4607e-02	1.0000e+00	0.0000e+00
2.6098e+01	1.2008e+01	-2.1042e-02	-1.1786e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.2008e+01	-4.5655e-02	-7.7842e-02	1.0000e+00	0.0000e+00
2.0721e-01	1.1790e+01	5.8106e-02	1.6959e-02	1.0000e+00	0.0000e+00
4.2478e-01	1.1790e+01	1.6469e-03	-2.4451e-02	1.0000e+00	0.0000e+00
6.4235e-01	1.1790e+01	6.6204e-04	-6.0053e-02	1.0000e+00	0.0000e+00
8.5993e-01	1.1790e+01	-2.9842e-02	1.4893e-02	1.0000e+00	0.0000e+00
1.0775e+00	1.1790e+01	4.1348e-03	-3.3570e-02	1.0000e+00	0.0000e+00
1.2951e+00	1.1790e+01	-1.7729e-03	-1.0462e-03	1.0000e+00	0.0000e+00
1.5126e+00	1.1790e+01	5.1037e-02	4.7078e-03	1.0000e+00	0.0000e+00
1.7302e+00	1.1790e+01	1.5890e-02	5.1375e-03	1.0000e+00	0.0000e+00
1.9478e+00	1.1790e+01	-2.6907e-03	5.6586e-03	1.0000e+00	0.0000e+00
2.1654e+00	1.1790e+01	1.7270e-02	-4.6691e-02	1.0000e+00	0.0000e+00
2.3829e+00	1.1790e+01	2.0760e-02	-3.1601e-02	1.0000e+00	0.0000e+00
2.6005e+00	1.1790e+01	-8.6595e-03	-4.9091e-04	1.0000e+00	0.0000e+00
2.8181e+00	1.1790e+01	3.6322e-03	-1.1827e-02	1.0000e+00	0.0000e+00
3.0356e+00	1.1790e+01	2.9231e-03	-5.2834e-03	1.0000e+00	0.0000e+00
3.2532e+00	1.1790e+01	2.7118e-02	2.5023e-03	1.0000e+00	0.0000e+00
3.4708e+00	1.1790e+01	5.7616e-03	4.2905e-03	1.0000e+00	0.0000e+00
3.6884e+00	1.1790e+01	4.0773e-02	4.3156e-03	1.0000e+00	0.0000e+00
3.9059e+00	1.1790e+01	-5.6768e-03	3.6809e-03	1.0000e+00	0.0000e+00
4.1235e+00	1.1790e+01	-1.3350e-02	-3.8050e-03	1.0000e+00	0.0000e+00
4.3411e+00	1.1790e+01	-7.6596e-03	3.0882e-03	1.0000e+00	0.0000e+00
4.5586e+00	1.1790e+01	8.6059e-04	-1.7484e-02	1.0000e+00	0.0000e+00
4.7762e+00	1.1790e+01	7.1465e-03	-3.1722e-02	1.0000e+00	0.0000e+00
4.9938e+00	1.1790e+01	-3.7933e-03	-2.7032e-02	1.0000e+00	0.0000e+00
5.2114e+00	1.1790e+01	-6.8655e-03	-2.0482e-02	1.0000e+00	0.0000e+00
5.4289e+00	1.1790e+01	3.5272e-02	-7.0182e-03	1.0000e+00	0.0000e+00
5.6465e+00	1.1790e+01	3.0740e-02	3.8692e-03	1.0000e+00	0.0000e+00
5.8641e+00	1.1790e+01	3.8479e-03	-6.5375e-03	1.0000e+00	0.0000e+00
6.0816e+00	1.1790e+01	-1.2475e-02	-1.2837e-02	1.0000e+00	0.0000e+00
6.2992e+00	1.1790e+01	7.4410e-03	-3.6563e-03	1.0000e+00	0.0000e+00
6.5168e+00	1.1790e+01	-8.1350e-03	7.2386e-03	1.0000e+00	0.0000e+00
6.7344e+00	1.1790e+01	9.3949e-03	1.0111e-02	1.0000e+00	0.0000e+00
6.9519e+00	1.1790e+01	6.7136e-03	3.2459e-03	1.0000e+00	0.0000e+00
7.1695e+00	1.1790e+01	-1.7260e-02	4.9108e-03	1.0000e+00	0.0000e+00
7.3871e+00	1.1790e+01	-8.6393e-04	3.6556e-02	1.0000e+00	0.0000e+00
7.6046e+00	1.1790e+01	-6.0349e-03	2.6459e-03	1.0000e+00	0.0000e+00
7.8222e+00	1.1790e+01	-1.0640e-02	3.5301e-03	1.0000e+00	0.0000e+00
8.0398e+00	1.1790e+01	7.0855e-03	3.2517e-02	1.0000e+00	0.0000e+00
8.2574e+00	1.1790e+01	-3.0347e-02	4.4020e-02	1.0000e+00	0.0000e+00
8.4749e+00	1.1790e+01	3.5677e-02	4.0427e-03	1.0000e+00	0.0000e+00
8.6925e+00	1.1790e+01	4.6289e-02	3.4836e-03	1.0000e+00	0.0000e+00
8.9101e+00	1.1790e+01	2.1767e-01	1.0935e-01	1.0000e+00	0.0000e+00
9.1276e+00	1.1790e+01	1.5138e-01	1.9060e-01	1.0000e+00	0.0000e+00
9.3452e+00	1.1790e+01	-1.7952e-02	2.5303e-01	1.0000e+00	0.0000e+00
9.5628e+00	1.1790e+01	7.5301e-02	1.7017e-01	1.0000e+00	0.0000e+00
9.7804e+00	1.1790e+01	8.9531e-02	1.0220e-01	1.0000e+00	0.0000e+00
9.9979e+00	1.1790e+01	1.1857e-01	1.1454e-01	1.0000e+00	0.0000e+00
1.0215e+01	1.1790e+01	-3.4694e-03	1.1261e-01	1.0000e+00	0.0000e+00
1.0433e+01	1.1790e+01	7.2427e-02	1.3210e-01	1.0000e+00	0.0000e+00
1.0651e+01	1.1790e+01	1.2421e-01	2.5000e-01	1.0000e+00	0.0000e+00
1.0868e+01	1.1790e+01	6.3909e-02	2.4244e-01	1.0000e+00	0.0000e+00
1.1086e+01	1.1790e+01	-1.0194e-01	1.9256e-01	1.0000e+00	0.0000e+00
1.1303e+01	1.1790e+01	-4.7081e-01	1.7758e-01	1.0000e+00	0.0000e+00
1.1521e+01	1.1790e+01	-5.5509e-02	3.6024e-01	1.0000e+00	0.0000e+00
1.1738e+01	1.1790e+01	-8.7409e-03	3.5725e-01	1.0000e+00	0.0000e+00
1.1956e+01	1.1790e+01	-2.4894e-02	2.6324e-01	1.0000e+00	0.0000e+00
1.2174e+01	1.1790e+01	-1.3615e-01	2.3339e-01	1.0000e+00	0.0000e+00
1.2391e+01	1.1790e+01	-1.2705e-01	2.3377e-01	1.0000e+00	0.0000e+00
1.2609e+01	1.1790e+01	-2.9004e-02	1.7162e-01	1.0000e+00	0.0000e+00
1.2826e+01	1.1790e+01	4.0386e-02	2.7494e-01	1.0000e+00	0.0000e+00
1.3044e+01	1.1790e+01	-2.4419e-03	3.1022e-01	1.0000e+00	0.0000e+00
1.3262e+01	1.1790e+01	6.5286e-02	2.8480e-01	1.0000e+00	0.0000e+00
1.3479e+01	1.1790e+01	-1.0005e-01	3.0154e-01	1.0000e+00	0.0000e+00
1.3697e+01	1.1790e+01	-1.6919e-01	8.7610e-02	1.0000e+00	0.0000e+00
1.3914e+01	1.1790e+01	9.5448e-04	1.9958e-01	1.0000e+00	0.0000e+00
1.4132e+01	1.1790e+01	2.7579e-01	2.9086e-01	1.0000e+00	0.0000e+00
1.4349e+01	1.1790e+01	8.1212e-02	3.3055e-01	1.0000e+00	0.0000e+00
1.4567e+01	1.1790e+01	1.3423e-02	1.6182e-01	1.0000e+00	0.0000e+00
1.4785e+01	1.1790e+01	-1.9593e-03	2.9582e-01	1.0000e+00	0.0000e+00
1.5002e+01	1.1790e+01	-1.1786e-01	4.0689e-01	1.0000e+00	0.0000e+00
1.5220e+01	1.1790e+01	4.7491e-02	4.3170e-01	1.0000e+00	0.0000e+00
1.5437e+01	1.1790e+01	-1.9841e-02	4.2380e-01	1.0000e+00	0.0000e+00
1.5655e+01	1.1790e+01	3.2079e-02	3.8754e-01	1.0000e+00	0.0000e+00
1.5872e+01	1.1790e+01	-1.7460e-01	2.8954e-01	1.0000e+00	0.0000e+00
1.6090e+01	1.1790e+01	-1.8330e-01	2.4464e-01	1.0000e+00	0.0000e+00
1.6308e+01	1.1790e+01	-2.1978e-01	2.0704e-01	1.0000e+00	0.0000e+00
1.6525e+01	1.1790e+01	-1.7837e-01	2.0078e-01	1.0000e+00	0.0000e+00
1.6743e+01	1.1790e+01	-6.1232e-02	2.0366e-01	1.0000e+00	0.0000e+00
1.6960e+01	1.1790e+01	-7.6196e-02	2.4408e-01	1.0000e+00	0.0000e+00
1.7178e+01	1.1790e+01	-3.8313e-02	3.5413e-01	1.0000e+00	0.0000e+00
1.7395e+01	1.1790e+01	-2.7266e-01	3.6399e-01	1.0000e+00	0.0000e+00
1.7613e+01	1.1790e+01	-2.0569e-01	2.8850e-01	1.0000e+00	0.0000e+00
1.7831e+01	1.1790e+01	-2.7588e-01	1.9236e-01	1.0000e+00	0.0000e+00
1.8048e+01	1.1790e+01	-2.0125e-01	1.0298e-01	1.0000e+00	0.0000e+00
1.8266e+01	1.1790e+01	-1.7373e-01	8.0237e-02	1.0000e+00	0.0000e+00
1.8483e+01	1.1790e+01	-3.4136e-01	3.9558e-02	1.0000e+00	0.0000e+00
1.8701e+01	1.1790e+01	-8.4322e-02	1.9727e-02	1.0000e+00	0.0000e+00
1.8918e+01	1.1790e+01	-6.7855e-03	5.5898e-02	1.0000e+00	0.0000e+00
1.9136e+01	1.1790e+01	5.5133e-02	1.0891e-02	1.0000e+00	0.0000e+00
1.9354e+01	1.1790e+01	-4.0660e-02	2.6846e-02	1.0000e+00	0.0000e+00
1.9571e+01	1.1790e+01	1.4560e-02	2.4185e-02	1.0000e+00	0.0000e+00
1.9789e+01	1.1790e+01	1.9418e-02	1.1342e-02	1.0000e+00	0.0000e+00
2.0006e+01	1.1790e+01	-6.2539e-02	3.0495e-02	1.0000e+00	0.0000e+00
2.0224e+01	1.1790e+01	-8.0256e-03	3.4339e-02	1.0000e+00	0.0000e+00
2.0441e+01	1.1790e+01	-1.1882e-02	5.4045e-03	1.0000e+00	0.0000e+00
2.0659e+01	1.1790e+01	4.1951e-02	4.3671e-02	1.0000e+00	0.0000e+00
2.0877e+01	1.1790e+01	3.5002e-02	1.9549e-03	1.0000e+00	0.0000e+00
2.1094e+01	1.1790e+01	1.3720e-02	-1.3085e-03	1.0000e+00	0.0000e+00
2.1312e+01	1.1790e+01	-2.1031e-02	5.7567e-03	1.0000e+00	0.0000e+00
2.1529e+01	1.1790e+01	-2.8284e-02	4.5696e-03	1.0000e+00	0.0000e+00
2.1747e+01	1.1790e+01	-2.7728e-03	-6.5939e-02	1.0000e+00	0.0000e+00
2.1964e+01	1.1790e+01	-1.8385e-02	-1.0350e-02	1.0000e+00	0.0000e+00
2.2182e+01	1.1790e+01	4.6091e-02	-6.1500e-03	1.0000e+00	0.0000e+00
2.2400e+01	1.1790e+01	3.2681e-02	-2.6109e-03	1.0000e+00	0.0000e+00
2.2617e+01	1.1790e+01	1.0088e-02	6.6770e-03	1.0000e+00	0.0000e+00
2.2835e+01	1.1790e+01	-5.2806e-03	9.5410e-03	1.0000e+00	0.0000e+00
2.3052e+01	1.1790e+01	3.8254e-02	-3.5371e-03	1.0000e+00	0.0000e+00
2.3270e+01	1.1790e+01	-4.5909e-03	-3.2352e-03	1.0000e+00	0.0000e+00
2.3487e+01	1.1790e+01	1.1433e-03	2.5257e-02	1.0000e+00	0.0000e+00
2.3705e+01	1.1790e+01	-1.5994e-02	-4.3752e-04	1.0000e+00	0.0000e+00
2.3923e+01	1.1790e+01	-1.8155e-02	-6.6320e-03	1.0000e+00	0.0000e+00
2.4140e+01	1.1790e+01	1.9201e-04	-3.7383e-02	1.0000e+00	0.0000e+00
2.4358e+01	1.1790e+01	-2.1388e-02	-1.2131e-02	1.0000e+00	0.0000e+00
2.4575e+01	1.1790e+01	-6.1438e-04	-2.0268e-04	1.0000e+00	0.0000e+00
2.4793e+01	1.1790e+01	1.6359e-02	-5.7917e-02	1.0000e+00	0.0000e+00
2.5010e+01	1.1790e+01	-1.2550e-02	-1.2163e-02	1.0000e+00	0.0000e+00
2.5228e+01	1.1790e+01	-3.5051e-02	5.5984e-02	1.0000e+00	0.0000e+00
2.5446e+01	1.1790e+01	-7.8285e-03	-1.9550e-03	1.0000e+00	0.0000e+00
2.5663e+01	1.1790e+01	3.0475e-02	4.6213e-03	1.0000e+00	0.0000e+00
2.5881e+01	1.1790e+01	-1.3140e-02	6.1872e-03	1.0000e+00	0.0000e+00
2.6098e+01	1.1790e+01	-2.5461e-02	1.6498e-02	1.0000e+00	0.0000e+00
2.6316e+01	1.1790e+01	-1.7602e-02	5.4408e-03	1.0000e+00	0.0000e+00
2.0721e-01	1.1573e+01	-2.3140e+00	-2.2142e+00	1.0000e+00	0.0000e+00
4.2478e-01	1.1573e+01	7.3107e-03	-4.2334e-02	1.0000e+00	0.0000e+00
6.4235e-01	1.1573e+01	-8.4096e-03	-6.2493e-02	1.0000e+00	0.0000e+00
8.5993e-01	1.1573e+01	7.0159e-03	-3.5527e-03	1.0000e+00	0.0000e+00
1.0775e+00	1.1573e+01	1.4374e-03	5.7808e-03	1.0000e+00	0.0000e+00
1.2951e+00	1.1573e+01	-2.5957e-02	-2.3444e-03	1.0000e+00	0.0000e+00
1.5126e+00	1.1573e+01	2.7229e-02	5.4327e-03	1.0000e+00	0.0000e+00
1.7302e+00	1.1573e+01	4.3173e-02	3.1089e-02	1.0000e+00	0.0000e+00
1.9478e+00	1.1573e+01	2.7668e-02	-1.9893e-02	1.0000e+00	0.0000e+00
2.1654e+00	1.1573e+01	1.3340e-02	-2.2673e-02	1.0000e+00	0.0000e+00
2.3829e+00	1.1573e+01	-5.5128e-04	-3.8439e-02	1.0000e+00	0.0000e+00
2.6005e+00	1.1573e+01	1.0814e-02	-5.5782e-02	1.0000e+00	0.0000e+00
2.8181e+00	1.1573e+01	-2.1030e-03	1.0509e-02	1.0000e+00	0.0000e+00
3.0356e+00	1.1573e+01	-3.5329e-02	6.7607e-02	1.0000e+00	0.0000e+00
3.2532e+00	1.1573e+01	1.5232e-02	2.9060e-03	1.0000e+00	0.0000e+00
3.4708e+00	1.1573e+01	-1.2944e-02	8.9429e-03	1.0000e+00	0.0000e+00
3.6884e+00	1.1573e+01	3.2061e-02	3.4349e-02	1.0000e+00	0.0000e+00
3.9059e+00	1.1573e+01	1.2891e-02	2.6768e-02	1.0000e+00	0.0000e+00
4.1235e+00	1.1573e+01	4.7828e-03	5.2230e-03	1.0000e+00	0.0000e+00
4.3411e+00	1.1573e+01	-5.2806e-04	-1.2238e-02	1.0000e+00	0.0000e+00
4.5586e+00	1.1573e+01	-1.4891e-02	-3.6144e-02	1.0000e+00	0.0000e+00
4.7762e+00	1.1573e+01	1.3951e-02	-3.6693e-03	1.0000e+00	0.0000e+00
4.9938e+00	1.1573e+01	1.9847e-03	-4.5150e-03	1.0000e+00	0.0000e+00
5.2114e+00	1.1573e+01	-1.1654e-02	-1.6397e-02	1.0000e+00	0.0000e+00
5.4289e+00	1.1573e+01	2.0962e-03	-5.1817e-03	1.0000e+00	0.0000e+00
5.6465e+00	1.1573e+01	3.1500e-02	-1.8614e-03	1.0000e+00	0.0000e+00
5.8641e+00	1.1573e+01	2.2579e-02	6.5304e-03	1.0000e+00	0.0000e+00
6.0816e+00	1.1573e+01	-1.2119e-02	-3.9799e-03	1.0000e+00	0.0000e+00
6.2992e+00	1.1573e+01	-3.7714e-03	3.5392e-03	1.0000e+00	0.0000e+00
6.5168e+00	1.1573e+01	-3.8843e-03	2.4906e-04	1.0000e+00	0.0000e+00
6.7344e+00	1.1573e+01	3.7112e-03	2.0658e-02	1.0000e+00	0.0000e+00
6.9519e+00	1.1573e+01	7.3821e-03	3.5337e-03	1.0000e+00	0.0000e+00
7.1695e+00	1.1573e+01	-4.3801e-03	1.2664e-02	1.0000e+00	0.0000e+00
7.3871e+00	1.1573e+01	-1.2358e-02	7.3105e-03	1.0000e+00	0.0000e+00
7.6046e+00	1.1573e+01	-2.4571e-02	1.8155e-02	1.0000e+00	0.0000e+00
7.8222e+00	1.1573e+01	-6.6015e-03	1.7128e-02	1.0000e+00	0.0000e+00
8.0398e+00	1.1573e+01	-2.6052e-02	2.3604e-02	1.0000e+00	0.0000e+00
8.2574e+00	1.1573e+01	-3.0634e-02	-8.5706e-02	1.0000e+00	0.0000e+00
8.4749e+00	1.1573e+01	3.3324e-01	-2.4092e-01	1.0000e+00	0.0000e+00
8.6925e+00	1.1573e+01	3.9420e-01	1.1595e-01	1.0000e+00	0.0000e+00
8.9101e+00	1.1573e+01	3.8741e-01	3.8050e-01	1.0000e+00	0.0000e+00
9.1276e+00	1.1573e+01	1.1817e-01	4.6094e-01	1.0000e+00	0.0000e+00
9.3452e+00	1.1573e+01	-8.0553e-02	3.5143e-01	1.0000e+00	0.0000e+00
9.5628e+00	1.1573e+01	7.3222e-02	2.4160e-01	1.0000e+00	0.0000e+00
9.7804e+00	1.1573e+01	7.9029e-02	1.5207e-01	1.0000e+00	0.0000e+00
9.9979e+00	1.1573e+01	1.1918e-01	1.5481e-01	1.0000e+00	0.0000e+00
1.0215e+01	1.1573e+01	-1.1465e-02	1.6609e-01	1.0000e+00	0.0000e+00
1.0433e+01	1.1573e+01	-1.4905e-02	1.5298e-01	1.0000e+00	0.0000e+00
1.0651e+01	1.1573e+01	-1.7099e-02	2.2157e-01	1.0000e+00	0.0000e+00
1.0868e+01	1.1573e+01	1.2377e-01	4.2029e-01	1.0000e+00	0.0000e+00
1.1086e+01	1.1573e+01	-4.5152e-02	3.6870e-01	1.0000e+00	0.0000e+00
1.1303e+01	1.1573e+01	-2.2628e-02	3.3763e-01	1.0000e+00	0.0000e+00
1.1521e+01	1.1573e+01	-9.1568e-02	5.3285e-01	1.0000e+00	0.0000e+00
1.1738e+01	1.1573e+01	-7.7010e-02	5.1170e-01	1.0000e+00	0.0000e+00
1.1956e+01	1.1573e+01	-9.4337e-02	4.5778e-01	1.0000e+00	0.0000e+00
1.2174e+01	1.1573e+01	3.6773e-02	3.2293e-01	1.0000e+00	0.0000e+00
1.2391e+01	1.1573e+01	-6.7221e-03	2.8122e-01	1.0000e+00	0.0000e+00
1.2609e+01	1.1573e+01	-4.3173e-02	2.8924e-01	1.0000e+00	0.0000e+00
1.2826e+01	1.1573e+01	-3.3076e-02	3.4617e-01	1.0000e+00	0.0000e+00
1.3044e+01	1.1573e+01	9.0051e-02	3.7740e-01	1.0000e+00	0.0000e+00
1.3262e+01	1.1573e+01	1.9470e-01	3.0877e-01	1.0000e+00	0.0000e+00
1.3479e+01	1.1573e+01	3.7274e-01	-3.7826e-02	1.0000e+00	0.0000e+00
1.3697e+01	1.1573e+01	-1.0523e-01	4.4587e-02	1.0000e+00	0.0000e+00
1.3914e+01	1.1573e+01	-1.8003e-01	9.8709e-02	1.0000e+00	0.0000e+00
